sku,sku_name,category,supplier_id,location_id,storage_bin,quantity_kg,reorder_level_kg,unit_cost_myr,last_restocked,expiry_date,is_hazardous
SKU-00195,Battery Charger 24V,PACKAGING,SUP-115,LOC-009,WH-I-BIN-35,37.0,15.0,400.12,2026-02-05,,false
SKU-00196,Mesh Security Cage,MACHINERY_PARTS,SUP-016,LOC-016,WH-P-BIN-36,163.0,10.0,638.16,2026-04-23,,false
SKU-00197,Humidity Sensor Probe,PPE,SUP-005,Warehouse R,WH-R-BIN-37,420.0,25.0,276.54,2026-02-01,,false
SKU-00198,Pallet Strap Tool,CLEANING,SUP-083,LOC-017,WH-Q-BIN-38,11.0,25.0,48.76,2026-02-25,2026-12-16,false
SKU-00199,Coolant Concentrate,MEDICAL,SUP-092,LOC-017,WH-Q-BIN-39,319.0,0.0,194.44,2026-02-09,2027-06-27,false
SKU-00200,Wheel Chock Rubber,RAW_MATERIALS,SUP-196,LOC-002,WH-B-BIN-40,314.0,15.0,671.70,2026-05-12,,false
SKU-00201,,CHEMICALS,SUP-061,LOC-006,WH-F-BIN-41,182.0,30.0,24.51,2025-12-28,,true
SKU-00202,,ELECTRONICS,SUP-145,LOC-019,WH-S-BIN-42,308.0,15.0,776.37,2026-02-07,,false
SKU-00203,Industrial Solvent 5L,FOOD_DRY,SUP-045,LOC-010,WH-J-BIN-43,8.0,25.0,2.55,2026-01-19,2027-03-27,false
SKU-00204,Forklift Battery 24V,FOOD_COLD,SUP-034,LOC-007,WH-G-BIN-44,11.0,20.0,470.11,2026-05-20,2026-06-07,false
SKU-00205,,PACKAGING,SUP-135,LOC-004,WH-D-BIN-45,206.0,0.0,317.69,2026-05-31,,false
SKU-00206,Conveyor Belt Patch,MACHINERY_PARTS,SUP-078,LOC-011,WH-K-BIN-46,89.0,0,512.13,2026-02-21,,false
SKU-00207,Shrink Wrap Film Roll,PPE,SUP-045,LOC-011,WH-K-BIN-47,307.0,0,180.14,2026-01-26,,false
SKU-00208,Label Printer Ribbon,CLEANING,SUP-097,LOC-006,WH-F-BIN-48,395.0,20.0,759.13,2026-01-30,,false
SKU-00209,,MEDICAL,SUP-198,LOC-013,WH-M-BIN-49,11.0,0,178.27,2026-02-01,,false
SKU-00210,LED Warehouse Light,RAW_MATERIALS,SUP-128,LOC-004,WH-D-BIN-50,189.0,15.0,135.97,2026-06-03,,false
SKU-00211,Nitrile Gloves Box,CHEMICALS,SUP-115,Warehouse K,WH-K-BIN-51,155.0,10.0,630.04,2026-06-25,,true
SKU-00212,Pallet Jack Wheel,ELECTRONICS,SUP-188,LOC-015,WH-O-BIN-52,105.0,0,437.73,2026-05-31,,false
SKU-00213,Barcode Scanner,FOOD_DRY,SUP-148,LOC-016,WH-P-BIN-53,408.0,40.0,237.34,2026-04-05,2026-08-12,false
SKU-00214,Fire Extinguisher 4kg,FOOD_COLD,SUP-027,LOC-009,WH-I-BIN-54,7.0,10.0,271.68,2026-01-19,2026-09-11,false
SKU-00215,PVC Pipe 50mm,PACKAGING,SUP-181,LOC-016,WH-P-BIN-55,240.0,0,127.37,2026-05-31,,false
SKU-00216,Rubber Gasket Set,MACHINERY_PARTS,SUP-053,LOC-011,WH-K-BIN-56,229.0,15.0,213.68,2026-04-14,,false
SKU-00217,,PPE,SUP-061,LOC-010,WH-J-BIN-57,45.0,10.0,45.49,2026-06-25,,false
SKU-00218,Dust Mask N95 Pack,CLEANING,SUP-023,LOC-014,WH-N-BIN-58,441.0,20.0,167.15,2026-01-13,2026-08-08,false
SKU-00219,,MEDICAL,SUP-021,LOC-010,WH-J-BIN-59,13.0,25.0,213.47,2026-01-12,,false
SKU-00220,Steel Shelving Unit,RAW_MATERIALS,SUP-100,LOC-018,WH-R-BIN-60,209.0,15.0,212.11,2026-02-26,,false
SKU-00221,Hand Truck,CHEMICALS,SUP-058,LOC-009,WH-I-BIN-61,157.0,0.0,79.17,2026-01-05,,true
SKU-00222,Spill Kit 20L,ELECTRONICS,SUP-106,LOC-018,WH-R-BIN-62,321.0,0.0,655.09,2026-03-10,2026-05-07,false
SKU-00223,Epoxy Resin 1L,FOOD_DRY,SUP-176,LOC-018,WH-R-BIN-63,499.0,0.0,65.01,2026-06-17,,false
SKU-00224,Chain Block 1T,FOOD_COLD,SUP-147,LOC-017,WH-Q-BIN-64,429.0,30.0,139.96,2026-05-14,2027-03-12,false
SKU-00225,Temperature Logger,PACKAGING,SUP-050,LOC-007,WH-G-BIN-65,41.0,15.0,797.82,2026-01-16,,false
SKU-00226,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-153,LOC-005,WH-E-BIN-66,183.0,0,445.98,2026-02-04,2027-02-09,false
SKU-00227,,PPE,SUP-071,LOC-011,WH-K-BIN-67,254.0,30.0,499.20,2026-02-12,2026-03-28,false
SKU-00228,Compressed Air Hose,CLEANING,SUP-029,LOC-014,WH-N-BIN-68,19.0,25.0,81.96,2026-05-29,,false
SKU-00229,First Aid Refill,MEDICAL,SUP-200,LOC-019,WH-S-BIN-69,422.0,10.0,329.89,2026-03-19,,false
SKU-00230,Racking Beam 2.4m,RAW_MATERIALS,SUP-147,LOC-016,WH-P-BIN-70,9.0,30.0,545.29,2026-03-15,,false
SKU-00231,Stretch Hood Film,CHEMICALS,SUP-102,LOC-002,WH-B-BIN-71,373.0,20.0,717.83,2026-06-20,,true
SKU-00232,,ELECTRONICS,SUP-080,LOC-010,WH-J-BIN-72,451.0,20.0,109.24,2026-03-04,2026-11-19,false
SKU-00233,Dock Bumpers Pair,FOOD_DRY,SUP-069,LOC-011,WH-K-BIN-73,233.0,40.0,730.92,2026-03-13,,false
SKU-00234,Floor Marking Paint,FOOD_COLD,SUP-195,LOC-016,WH-P-BIN-74,464.0,30.0,128.86,2026-04-07,2026-03-16,false
SKU-00235,Battery Charger 24V,PACKAGING,SUP-104,LOC-017,WH-Q-BIN-75,419.0,15.0,700.39,2026-05-05,2026-11-01,false
SKU-00236,Mesh Security Cage,MACHINERY_PARTS,SUP-064,LOC-002,WH-B-BIN-76,6.0,0,659.16,2026-02-16,,false
SKU-00237,Humidity Sensor Probe,PPE,SUP-163,Warehouse M,WH-M-BIN-77,6.0,10.0,768.50,2026-02-24,,false
SKU-00238,Pallet Strap Tool,CLEANING,SUP-142,LOC-019,WH-S-BIN-78,9.0,20.0,229.49,2026-03-19,,false
SKU-00239,Coolant Concentrate,MEDICAL,SUP-042,LOC-002,WH-B-BIN-79,312.0,0.0,542.80,2026-04-18,2026-11-18,false
SKU-00240,Wheel Chock Rubber,RAW_MATERIALS,SUP-132,Warehouse N,WH-N-BIN-80,462.0,10.0,518.60,2026-01-23,2026-10-01,false
SKU-00241,Steel Bolt M8,CHEMICALS,SUP-058,LOC-001,WH-A-BIN-01,331.0,20.0,221.75,2026-03-21,,false
SKU-00242,Hydraulic Hose 2in,ELECTRONICS,SUP-065,LOC-015,WH-O-BIN-02,258.0,15.0,468.42,2026-06-24,,false
SKU-00243,Industrial Solvent 5L,FOOD_DRY,SUP-170,LOC-017,WH-Q-BIN-03,449.0,0.0,240.18,2026-05-29,,false
SKU-00244,Forklift Battery 24V,FOOD_COLD,SUP-017,LOC-016,WH-P-BIN-04,161.0,20.0,569.45,2026-01-10,,false
SKU-00245,Safety Gloves L,PACKAGING,SUP-049,LOC-010,WH-J-BIN-05,284.0,15.0,642.29,2026-01-23,,false
SKU-00246,Conveyor Belt Patch,MACHINERY_PARTS,SUP-170,LOC-013,WH-M-BIN-06,1.0,20.0,209.02,2026-03-10,,false
SKU-00247,Shrink Wrap Film Roll,PPE,SUP-100,LOC-013,WH-M-BIN-07,38.0,40.0,275.85,2026-04-30,,false
SKU-00248,,CLEANING,SUP-164,LOC-018,WH-R-BIN-08,263.0,0.0,676.64,2026-01-08,,false
SKU-00249,Dock Leveler Seal,MEDICAL,SUP-047,Warehouse R,WH-R-BIN-09,69.0,0,448.11,2026-05-10,,false
SKU-00250,LED Warehouse Light,RAW_MATERIALS,SUP-168,LOC-011,WH-K-BIN-10,133.0,0,630.90,2026-04-02,,false
SKU-00251,Nitrile Gloves Box,CHEMICALS,SUP-067,LOC-012,WH-L-BIN-11,170.0,30.0,467.69,2026-01-18,2027-06-15,true
SKU-00252,Pallet Jack Wheel,ELECTRONICS,SUP-129,LOC-007,WH-G-BIN-12,464.0,10.0,696.94,2026-05-18,,false
SKU-00253,Barcode Scanner,FOOD_DRY,SUP-052,LOC-005,WH-E-BIN-13,229.0,20.0,116.29,2026-05-10,,false
SKU-00254,Fire Extinguisher 4kg,FOOD_COLD,SUP-125,LOC-003,WH-C-BIN-14,343.0,20.0,220.28,2026-05-13,2027-03-14,false
SKU-00255,PVC Pipe 50mm,PACKAGING,SUP-196,LOC-019,WH-S-BIN-15,270.0,15.0,507.52,2026-03-14,2027-03-05,false
SKU-00256,Rubber Gasket Set,MACHINERY_PARTS,SUP-123,LOC-014,WH-N-BIN-16,7.0,25.0,713.82,2026-02-10,,false
SKU-00257,Cable Tie Assorted,PPE,SUP-005,LOC-007,WH-G-BIN-17,22.0,40.0,276.79,2026-05-23,,false
SKU-00258,Dust Mask N95 Pack,CLEANING,SUP-099,LOC-004,WH-D-BIN-18,321.0,30.0,239.97,2026-04-12,2026-06-20,false
SKU-00259,Wooden Pallet Std,MEDICAL,SUP-187,LOC-015,WH-O-BIN-19,325.0,30.0,108.76,2026-02-20,,false
SKU-00260,Steel Shelving Unit,RAW_MATERIALS,SUP-193,LOC-012,WH-L-BIN-20,104.0,15.0,184.28,2026-05-23,,false
SKU-00261,Hand Truck,CHEMICALS,SUP-188,LOC-007,WH-G-BIN-21,321.0,0,634.12,2026-03-21,,false
SKU-00262,Spill Kit 20L,ELECTRONICS,SUP-198,LOC-009,WH-I-BIN-22,2.0,30.0,17.75,2025-12-31,,false
SKU-00263,Epoxy Resin 1L,FOOD_DRY,SUP-107,LOC-004,WH-D-BIN-23,9.0,25.0,549.22,2026-06-23,2027-07-16,false
SKU-00264,,FOOD_COLD,SUP-108,Warehouse J,WH-J-BIN-24,71.0,40.0,111.46,2026-05-30,,false
SKU-00265,Temperature Logger,PACKAGING,SUP-185,Warehouse Q,WH-Q-BIN-25,80.0,30.0,487.98,2026-04-19,,false
SKU-00266,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-052,LOC-017,WH-Q-BIN-26,380.0,20.0,728.46,2025-12-31,,false
SKU-00267,Welding Rod 3.2mm,PPE,SUP-085,LOC-016,WH-P-BIN-27,2.0,15.0,535.88,2026-05-18,,false
SKU-00268,Compressed Air Hose,CLEANING,SUP-200,LOC-003,WH-C-BIN-28,58.0,30.0,186.47,2026-04-11,,false
SKU-00269,First Aid Refill,MEDICAL,SUP-119,LOC-009,WH-I-BIN-29,71.0,10.0,289.45,2026-01-03,,false
SKU-00270,Racking Beam 2.4m,RAW_MATERIALS,SUP-110,LOC-011,WH-K-BIN-30,3.0,40.0,531.36,2026-05-13,2026-06-08,false
SKU-00271,Stretch Hood Film,CHEMICALS,SUP-092,LOC-011,WH-K-BIN-31,338.0,25.0,275.49,2026-05-27,,false
SKU-00272,Load Cell 500kg,ELECTRONICS,SUP-070,LOC-015,WH-O-BIN-32,217.0,0.0,709.13,2026-05-14,,false
SKU-00273,Dock Bumpers Pair,FOOD_DRY,SUP-034,LOC-004,WH-D-BIN-33,11.0,40.0,387.17,2026-01-31,,false
SKU-00274,,FOOD_COLD,SUP-047,LOC-015,WH-O-BIN-34,214.0,30.0,704.20,2026-05-23,,false
SKU-00275,Battery Charger 24V,PACKAGING,SUP-125,Warehouse P,WH-P-BIN-35,474.0,10.0,524.67,2026-06-22,2026-05-23,false
SKU-00276,Mesh Security Cage,MACHINERY_PARTS,SUP-197,LOC-017,WH-Q-BIN-36,315.0,40.0,698.77,2026-02-13,,false
SKU-00277,Humidity Sensor Probe,PPE,SUP-177,LOC-017,WH-Q-BIN-37,16.0,0,513.84,2026-05-18,,false
SKU-00278,Pallet Strap Tool,CLEANING,SUP-157,LOC-018,WH-R-BIN-38,25.0,10.0,681.79,2026-05-14,,false
SKU-00279,Coolant Concentrate,MEDICAL,SUP-193,LOC-003,WH-C-BIN-39,184.0,25.0,441.30,2026-03-21,2026-11-17,false
SKU-00280,,RAW_MATERIALS,SUP-061,LOC-013,WH-M-BIN-40,255.0,10.0,358.76,2026-05-26,2027-04-07,false
SKU-00281,Steel Bolt M8,CHEMICALS,SUP-191,LOC-016,WH-P-BIN-41,27.0,40.0,2.14,2026-06-02,2026-04-16,false
SKU-00282,Hydraulic Hose 2in,ELECTRONICS,SUP-164,LOC-020,WH-T-BIN-42,475.0,20.0,760.38,2026-03-24,,false
SKU-00283,Industrial Solvent 5L,FOOD_DRY,SUP-058,LOC-002,WH-B-BIN-43,252.0,0.0,573.89,2026-03-24,,false
SKU-00284,Forklift Battery 24V,FOOD_COLD,SUP-030,LOC-015,WH-O-BIN-44,408.0,10.0,664.25,2026-04-12,2026-05-11,false
SKU-00285,Safety Gloves L,PACKAGING,SUP-134,Warehouse R,WH-R-BIN-45,6.0,20.0,594.52,2026-03-13,,false
SKU-00286,Conveyor Belt Patch,MACHINERY_PARTS,SUP-066,LOC-004,WH-D-BIN-46,28.0,30.0,625.57,2026-03-31,,false
SKU-00287,,PPE,SUP-194,LOC-004,WH-D-BIN-47,43.0,25.0,618.17,2026-03-02,,false
SKU-00288,Label Printer Ribbon,CLEANING,SUP-169,LOC-015,WH-O-BIN-48,16.0,30.0,40.76,2026-03-07,2026-03-23,false
SKU-00289,Dock Leveler Seal,MEDICAL,SUP-124,LOC-019,WH-S-BIN-49,419.0,30.0,584.93,2026-05-24,,false
SKU-00290,LED Warehouse Light,RAW_MATERIALS,SUP-100,LOC-004,WH-D-BIN-50,327.0,40.0,336.09,2026-01-21,,false
SKU-00291,Nitrile Gloves Box,CHEMICALS,SUP-071,LOC-008,WH-H-BIN-51,195.0,25.0,482.81,2026-02-14,2027-02-22,true
SKU-00292,Pallet Jack Wheel,ELECTRONICS,SUP-081,LOC-018,WH-R-BIN-52,397.0,40.0,572.08,2026-01-01,2027-06-10,false
SKU-00293,,FOOD_DRY,SUP-173,LOC-012,WH-L-BIN-53,383.0,0,556.06,2026-04-04,,false
SKU-00294,Fire Extinguisher 4kg,FOOD_COLD,SUP-195,LOC-004,WH-D-BIN-54,307.0,20.0,335.15,2026-02-09,,false
SKU-00295,PVC Pipe 50mm,PACKAGING,SUP-109,LOC-010,WH-J-BIN-55,26.0,0.0,44.35,2026-06-11,2026-06-07,false
SKU-00296,Rubber Gasket Set,MACHINERY_PARTS,SUP-069,Warehouse G,WH-G-BIN-56,5.0,18.0,164.79,2026-02-07,2026-12-24,false
SKU-00297,Cable Tie Assorted,PPE,SUP-092,LOC-002,WH-B-BIN-57,4.0,30.0,231.54,2026-01-06,2027-07-17,false
SKU-00298,Dust Mask N95 Pack,CLEANING,SUP-098,LOC-002,WH-B-BIN-58,233.0,25.0,442.60,2026-06-22,,false
SKU-00299,Wooden Pallet Std,MEDICAL,SUP-052,LOC-009,WH-I-BIN-59,464.0,30.0,729.37,2026-01-11,,false
SKU-00300,Steel Shelving Unit,RAW_MATERIALS,SUP-194,LOC-012,WH-L-BIN-60,299.0,30.0,156.41,2026-03-03,,false
SKU-00301,Hand Truck,CHEMICALS,SUP-175,LOC-006,WH-F-BIN-61,115.0,10.0,343.95,2026-02-03,2026-08-15,true
SKU-00302,Spill Kit 20L,ELECTRONICS,SUP-150,Warehouse F,WH-F-BIN-62,8.0,0,259.46,2026-06-12,2026-02-27,false
SKU-00303,Epoxy Resin 1L,FOOD_DRY,SUP-170,LOC-020,WH-T-BIN-63,271.0,20.0,255.65,2026-04-30,2027-07-23,false
SKU-00304,Chain Block 1T,FOOD_COLD,SUP-134,LOC-006,WH-F-BIN-64,422.0,10.0,75.37,2026-04-30,,false
SKU-00305,Temperature Logger,PACKAGING,SUP-170,LOC-007,WH-G-BIN-65,189.0,0,425.34,2026-02-02,,false
SKU-00306,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-030,LOC-001,WH-A-BIN-66,197.0,40.0,767.20,2026-01-02,,false
SKU-00307,,PPE,SUP-098,LOC-011,WH-K-BIN-67,78.0,0,729.25,2026-03-22,,false
SKU-00308,,CLEANING,SUP-131,Warehouse Q,WH-Q-BIN-68,21.0,25.0,758.67,2026-05-14,,false
SKU-00309,First Aid Refill,MEDICAL,SUP-137,LOC-018,WH-R-BIN-69,4.0,0,84.93,2026-02-08,,false
SKU-00310,Racking Beam 2.4m,RAW_MATERIALS,SUP-166,LOC-014,WH-N-BIN-70,56.0,0.0,266.71,2026-06-03,,false
SKU-00311,Stretch Hood Film,CHEMICALS,SUP-014,LOC-003,WH-C-BIN-71,426.0,0,183.66,2026-04-20,2026-03-12,false
SKU-00312,Load Cell 500kg,ELECTRONICS,SUP-162,LOC-015,WH-O-BIN-72,241.0,25.0,513.86,2026-01-18,2026-07-29,false
SKU-00313,Dock Bumpers Pair,FOOD_DRY,SUP-194,LOC-003,WH-C-BIN-73,5.0,40.0,233.29,2026-01-01,,false
SKU-00314,,FOOD_COLD,SUP-156,LOC-010,WH-J-BIN-74,164.0,10.0,529.26,2026-02-24,,false
SKU-00315,,PACKAGING,SUP-137,LOC-006,WH-F-BIN-75,89.0,15.0,237.39,2026-01-14,,false
SKU-00316,Mesh Security Cage,MACHINERY_PARTS,SUP-077,LOC-005,WH-E-BIN-76,474.0,40.0,299.76,2026-06-23,,false
SKU-00317,Humidity Sensor Probe,PPE,SUP-143,LOC-018,WH-R-BIN-77,10.0,15.0,757.69,2026-04-08,,false
SKU-00318,Pallet Strap Tool,CLEANING,SUP-192,LOC-007,WH-G-BIN-78,482.0,40.0,681.46,2026-05-20,,false
SKU-00319,Coolant Concentrate,MEDICAL,SUP-048,LOC-006,WH-F-BIN-79,335.0,15.0,682.10,2026-02-05,2027-05-12,false
SKU-00320,Wheel Chock Rubber,RAW_MATERIALS,SUP-166,LOC-015,WH-O-BIN-80,57.0,30.0,159.54,2026-01-28,2026-06-13,false
SKU-00321,Steel Bolt M8,CHEMICALS,SUP-085,LOC-016,WH-P-BIN-01,85.0,20.0,57.71,2026-05-07,,true
SKU-00322,,ELECTRONICS,SUP-085,wh_o,WH-O-BIN-02,357.0,30.0,292.87,2026-04-06,,false
SKU-00323,Industrial Solvent 5L,FOOD_DRY,SUP-044,LOC-014,WH-N-BIN-03,180.0,10.0,350.03,2026-03-25,,false
SKU-00324,Forklift Battery 24V,FOOD_COLD,SUP-174,LOC-005,WH-E-BIN-04,189.0,40.0,245.77,2026-02-04,,false
SKU-00325,Safety Gloves L,PACKAGING,SUP-045,LOC-004,WH-D-BIN-05,18.0,40.0,158.75,2026-01-16,2027-04-27,false
SKU-00326,Conveyor Belt Patch,MACHINERY_PARTS,SUP-187,LOC-003,WH-C-BIN-06,9.0,10.0,463.96,2026-01-25,,false
SKU-00327,Shrink Wrap Film Roll,PPE,SUP-010,LOC-007,WH-G-BIN-07,153.0,30.0,620.61,2026-03-24,,false
SKU-00328,Label Printer Ribbon,CLEANING,SUP-058,LOC-013,WH-M-BIN-08,321.0,0.0,409.31,2026-03-16,,false
SKU-00329,Dock Leveler Seal,MEDICAL,SUP-129,LOC-012,WH-L-BIN-09,359.0,0,547.96,2026-02-14,,false
SKU-00330,LED Warehouse Light,RAW_MATERIALS,SUP-115,LOC-005,WH-E-BIN-10,111.0,15.0,118.67,2026-02-22,,false
SKU-00331,Nitrile Gloves Box,CHEMICALS,SUP-011,LOC-012,WH-L-BIN-11,409.0,15.0,188.75,2026-01-05,2026-05-09,true
SKU-00332,,ELECTRONICS,SUP-100,LOC-012,WH-L-BIN-12,489.0,25.0,260.61,2026-02-12,2026-04-03,false
SKU-00333,Barcode Scanner,FOOD_DRY,SUP-190,LOC-009,WH-I-BIN-13,316.0,20.0,293.51,2026-01-09,,false
SKU-00334,Fire Extinguisher 4kg,FOOD_COLD,SUP-133,LOC-003,WH-C-BIN-14,212.0,20.0,654.15,2026-03-29,,false
SKU-00335,PVC Pipe 50mm,PACKAGING,SUP-124,LOC-016,WH-P-BIN-15,23.0,30.0,412.60,2026-04-15,2026-09-03,false
SKU-00336,Rubber Gasket Set,MACHINERY_PARTS,SUP-039,LOC-007,WH-G-BIN-16,100.0,15.0,332.86,2026-04-02,2026-11-20,false
SKU-00337,Cable Tie Assorted,PPE,SUP-124,LOC-004,WH-D-BIN-17,265.0,40.0,329.90,2026-04-24,,false
SKU-00338,Dust Mask N95 Pack,CLEANING,SUP-033,LOC-002,WH-B-BIN-18,21.0,30.0,119.20,2026-05-14,,false
SKU-00339,Wooden Pallet Std,MEDICAL,SUP-047,LOC-009,WH-I-BIN-19,227.0,0,582.92,2026-04-14,2027-07-29,false
SKU-00340,Steel Shelving Unit,RAW_MATERIALS,SUP-056,Warehouse C,WH-C-BIN-20,330.0,25.0,481.47,2026-01-27,2027-02-21,false
SKU-00341,Hand Truck,CHEMICALS,SUP-160,LOC-006,WH-F-BIN-21,281.0,40.0,363.87,2026-01-25,,true
SKU-00342,Spill Kit 20L,ELECTRONICS,SUP-099,LOC-013,WH-M-BIN-22,9.0,15.0,337.00,2026-05-18,,false
SKU-00343,Epoxy Resin 1L,FOOD_DRY,SUP-025,LOC-020,WH-T-BIN-23,263.0,15.0,426.08,2026-05-26,,false
SKU-00344,Chain Block 1T,FOOD_COLD,SUP-124,LOC-003,WH-C-BIN-24,86.0,40.0,520.09,2026-02-12,2027-07-08,false
SKU-00345,Temperature Logger,PACKAGING,SUP-095,LOC-014,WH-N-BIN-25,42.0,0.0,386.73,2026-03-20,,false
SKU-00346,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-151,LOC-012,WH-L-BIN-26,399.0,0.0,341.54,2026-04-21,,false
SKU-00347,Welding Rod 3.2mm,PPE,SUP-197,LOC-016,WH-P-BIN-27,485.0,15.0,328.10,2026-05-08,,false
SKU-00348,Compressed Air Hose,CLEANING,SUP-182,LOC-001,WH-A-BIN-28,424.0,40.0,165.92,2026-04-06,2027-06-26,false
SKU-00349,First Aid Refill,MEDICAL,SUP-093,LOC-014,WH-N-BIN-29,99.0,10.0,429.81,2026-02-01,,false
SKU-00350,Racking Beam 2.4m,RAW_MATERIALS,SUP-157,LOC-012,WH-L-BIN-30,368.0,0,446.94,2026-05-11,,false
SKU-00351,Stretch Hood Film,CHEMICALS,SUP-144,LOC-012,WH-L-BIN-31,267.0,30.0,564.98,2026-05-21,,false
SKU-00352,Load Cell 500kg,ELECTRONICS,SUP-192,LOC-004,WH-D-BIN-32,248.0,15.0,321.65,2026-03-31,2027-04-12,false
SKU-00353,Dock Bumpers Pair,FOOD_DRY,SUP-158,Warehouse R,WH-R-BIN-33,370.0,40.0,6.22,2026-06-02,,false
SKU-00354,Floor Marking Paint,FOOD_COLD,SUP-121,Warehouse E,WH-E-BIN-34,9.0,30.0,580.15,2026-03-15,2026-08-14,false
SKU-00355,,PACKAGING,SUP-168,LOC-020,WH-T-BIN-35,166.0,0,656.54,2026-01-13,,false
SKU-00356,Mesh Security Cage,MACHINERY_PARTS,SUP-113,LOC-016,WH-P-BIN-36,123.0,10.0,157.41,2026-01-23,,false
SKU-00357,Humidity Sensor Probe,PPE,SUP-133,LOC-017,WH-Q-BIN-37,138.0,40.0,524.71,2026-05-16,,false
SKU-00358,Pallet Strap Tool,CLEANING,SUP-071,LOC-003,WH-C-BIN-38,224.0,0.0,415.16,2026-06-08,,false
SKU-00359,Coolant Concentrate,MEDICAL,SUP-141,LOC-003,WH-C-BIN-39,391.0,20.0,770.70,2026-04-16,,false
SKU-00360,,RAW_MATERIALS,SUP-156,LOC-008,WH-H-BIN-40,252.0,15.0,326.89,2026-05-29,,false
SKU-00361,Steel Bolt M8,CHEMICALS,SUP-019,LOC-018,WH-R-BIN-41,170.0,30.0,207.64,2026-02-08,,false
SKU-00362,Hydraulic Hose 2in,ELECTRONICS,SUP-065,Warehouse S,WH-S-BIN-42,246.0,0,606.46,2026-02-28,,false
SKU-00363,Industrial Solvent 5L,FOOD_DRY,SUP-151,LOC-015,WH-O-BIN-43,34.0,0.0,631.35,2026-04-30,,false
SKU-00364,Forklift Battery 24V,FOOD_COLD,SUP-081,LOC-008,WH-H-BIN-44,200.0,25.0,212.15,2026-04-13,2026-03-11,false
SKU-00365,Safety Gloves L,PACKAGING,SUP-103,LOC-003,WH-C-BIN-45,403.0,40.0,144.43,2026-04-06,2026-02-26,false
SKU-00366,Conveyor Belt Patch,MACHINERY_PARTS,SUP-056,LOC-012,WH-L-BIN-46,24.0,30.0,400.20,2026-05-05,,false
SKU-00367,Shrink Wrap Film Roll,PPE,SUP-189,LOC-008,WH-H-BIN-47,466.0,15.0,669.40,2026-03-26,,false
SKU-00368,Label Printer Ribbon,CLEANING,SUP-200,LOC-005,WH-E-BIN-48,81.0,10.0,491.83,2026-02-07,,false
SKU-00369,Dock Leveler Seal,MEDICAL,SUP-124,LOC-002,WH-B-BIN-49,337.0,20.0,460.47,2026-04-16,,false
SKU-00370,LED Warehouse Light,RAW_MATERIALS,SUP-047,LOC-016,WH-P-BIN-50,488.0,0,104.34,2026-02-11,,false
SKU-00371,Nitrile Gloves Box,CHEMICALS,SUP-123,LOC-014,WH-N-BIN-51,36.0,30.0,141.49,2026-05-26,,false
SKU-00372,Pallet Jack Wheel,ELECTRONICS,SUP-081,LOC-015,WH-O-BIN-52,14.0,40.0,491.00,2026-04-20,2027-01-27,false
SKU-00373,Barcode Scanner,FOOD_DRY,SUP-141,LOC-006,WH-F-BIN-53,141.0,20.0,148.76,2026-03-09,,false
SKU-00374,Fire Extinguisher 4kg,FOOD_COLD,SUP-108,LOC-007,WH-G-BIN-54,405.0,40.0,145.55,2026-05-23,,false
SKU-00375,PVC Pipe 50mm,PACKAGING,SUP-176,LOC-019,WH-S-BIN-55,5.0,15.0,685.33,2026-05-06,,false
SKU-00376,Rubber Gasket Set,MACHINERY_PARTS,SUP-190,LOC-005,WH-E-BIN-56,262.0,15.0,796.46,2026-01-15,,false
SKU-00377,Cable Tie Assorted,PPE,SUP-137,LOC-017,WH-Q-BIN-57,181.0,40.0,455.13,2026-03-16,,false
SKU-00378,,CLEANING,SUP-177,LOC-004,WH-D-BIN-58,50.0,15.0,78.85,2026-04-01,,false
SKU-00379,Wooden Pallet Std,MEDICAL,SUP-093,LOC-009,WH-I-BIN-59,306.0,20.0,330.59,2026-03-28,,false
SKU-00380,Steel Shelving Unit,RAW_MATERIALS,SUP-051,Warehouse T,WH-T-BIN-60,314.0,30.0,229.12,2026-04-03,,false
SKU-00381,Hand Truck,CHEMICALS,SUP-125,LOC-017,WH-Q-BIN-61,397.0,0.0,230.65,2026-01-15,2026-04-08,false
SKU-00382,Spill Kit 20L,ELECTRONICS,SUP-164,LOC-006,WH-F-BIN-62,495.0,0.0,679.42,2026-06-07,,false
SKU-00383,Epoxy Resin 1L,FOOD_DRY,SUP-042,LOC-003,WH-C-BIN-63,136.0,20.0,485.10,2026-03-16,,false
SKU-00384,,FOOD_COLD,SUP-114,LOC-009,WH-I-BIN-64,461.0,0.0,361.33,2026-05-14,,false
SKU-00385,Temperature Logger,PACKAGING,SUP-006,LOC-006,WH-F-BIN-65,392.0,15.0,600.29,2026-05-03,,false
SKU-00386,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-102,LOC-006,WH-F-BIN-66,8.0,10.0,420.14,2026-06-04,2027-02-14,false
SKU-00387,Welding Rod 3.2mm,PPE,SUP-068,LOC-004,WH-D-BIN-67,29.0,0,355.64,2026-05-24,2026-12-18,false
SKU-00388,Compressed Air Hose,CLEANING,SUP-135,LOC-005,WH-E-BIN-68,6.0,20.0,696.98,2026-04-17,,false
