shipment_id,sku,supplier_id,destination_location_id,quantity_kg,status,expected_arrival,actual_arrival,carrier,tracking_number,cost_myr
SHP-100226,SKU-00336,SUP-101,LOC-015,6,CANCELLED,2026-07-30,,DHL MY,TRK9218767072,763.85
SHP-100227,SKU-00285,SUP-039,LOC-006,491,CANCELLED,2026-06-30,,DHL MY,TRK8348759733,1055.06
SHP-100228,SKU-00063,SUP-031,LOC-006,294,CANCELLED,2026-08-12,,DHL MY,TRK8973432704,1036.44
SHP-100229,SKU-00190,SUP-034,LOC-015,74,CANCELLED,2026-06-18,,Pos Laju,TRK7152499795,2341.86
SHP-100230,SKU-00265,SUP-166,LOC-019,485,CANCELLED,2026-08-05,,DHL MY,TRK3137888990,4818.07
SHP-100231,SKU-00471,SUP-083,LOC-015,246,CANCELLED,2026-05-11,,City-Link,TRK1875083512,3604.21
SHP-100232,SKU-00263,SUP-145,LOC-005,67,CANCELLED,2026-07-07,,J&T Express,TRK5516548597,4718.59
SHP-100233,SKU-00443,SUP-125,LOC-014,157,CANCELLED,2026-07-22,,GDEX,TRK5596944531,4543.07
SHP-100234,SKU-00195,SUP-116,LOC-007,272,CANCELLED,2026-05-14,,Pos Laju,TRK5448362014,3787.90
SHP-100235,SKU-00245,SUP-001,LOC-005,378,CANCELLED,2026-07-22,,DHL MY,TRK8716405808,63.39
SHP-100236,SKU-00270,SUP-122,LOC-015,166,CANCELLED,2026-07-29,,TNT Malaysia,TRK8491324542,3446.30
SHP-100237,SKU-00207,SUP-064,LOC-010,477,CANCELLED,2026-07-21,,GDEX,TRK1612813917,157.14
SHP-100238,SKU-00260,SUP-121,LOC-013,423,CANCELLED,2026-05-14,,Pos Laju,TRK9742563711,962.70
SHP-100239,SKU-00329,SUP-199,LOC-011,139,CANCELLED,2026-05-19,,GDEX,TRK3134213341,3977.42
SHP-100240,SKU-00344,SUP-028,LOC-007,442,CANCELLED,2026-05-13,,Pos Laju,TRK1260450840,3893.08
SHP-100241,SKU-00041,SUP-117,LOC-001,426,CANCELLED,2026-07-23,,DHL MY,TRK3758152736,4412.33
SHP-100242,SKU-00248,SUP-089,LOC-010,447,CANCELLED,2026-08-10,,DHL MY,TRK8343588949,2616.30
SHP-100243,SKU-00203,SUP-153,LOC-004,264,CANCELLED,2026-06-03,,DHL MY,TRK8686252362,2110.67
SHP-100244,SKU-00176,SUP-140,LOC-009,102,CANCELLED,2026-07-15,,GDEX,TRK9566810472,867.16
SHP-100245,SKU-00282,SUP-078,LOC-001,496,CANCELLED,2026-06-14,,J&T Express,TRK7379736442,736.53
SHP-100246,SKU-00013,SUP-140,LOC-018,500,CANCELLED,2026-06-24,,J&T Express,TRK5939771307,1757.53
SHP-100247,SKU-00184,SUP-111,LOC-003,419,CANCELLED,2026-05-08,,Pos Laju,TRK8030054354,3534.08
SHP-100248,SKU-00440,SUP-027,LOC-018,214,CANCELLED,2026-07-31,,Pos Laju,TRK7254769057,934.07
SHP-100249,SKU-00330,SUP-150,LOC-001,337,CANCELLED,2026-06-20,,TNT Malaysia,TRK5994997344,3682.34
SHP-100250,SKU-00257,SUP-144,LOC-013,14,IN_TRANSIT,2026-07-20,,GDEX,TRK5497503906,1014.85
SHP-100251,SKU-00351,SUP-018,LOC-010,136,DELIVERED,2026-05-20,2026-05-21,GDEX,TRK2276027271,3338.83
SHP-100252,SKU-00486,SUP-136,LOC-014,386,DELIVERED,2026-06-28,2026-06-30,Pos Laju,TRK3111228276,3846.58
SHP-100253,SKU-00428,SUP-036,LOC-015,273,DELIVERED,2026-05-10,2026-05-09,DHL MY,TRK7740532559,233.55
SHP-100254,SKU-00390,SUP-069,LOC-010,231,IN_TRANSIT,2026-08-02,,City-Link,TRK9294004206,3670.90
SHP-100255,SKU-00486,SUP-148,LOC-003,107,DELIVERED,2026-05-14,2026-05-16,City-Link,TRK3999294851,4272.25
SHP-100256,SKU-00107,SUP-038,LOC-009,242,DELAYED,2026-07-30,,TNT Malaysia,TRK3546896384,2498.34
SHP-100257,SKU-00071,SUP-057,LOC-017,63,DELIVERED,2026-06-27,2026-06-29,TNT Malaysia,TRK2138161377,1523.33
SHP-100258,SKU-00465,SUP-171,LOC-014,70,DELIVERED,2026-05-18,2026-05-18,GDEX,TRK5712724787,3635.33
SHP-100259,SKU-00410,SUP-008,LOC-002,297,IN_TRANSIT,2026-06-09,,City-Link,TRK4532326481,1354.85
SHP-100260,SKU-00195,SUP-164,LOC-008,224,IN_TRANSIT,2026-05-10,,City-Link,TRK2694720630,3037.41
SHP-100261,SKU-00152,SUP-011,LOC-017,202,DELIVERED,2026-07-26,2026-07-25,GDEX,TRK6330077957,4673.40
SHP-100262,SKU-00150,SUP-163,LOC-012,310,DELIVERED,2026-06-10,2026-06-11,J&T Express,TRK7033402906,1812.14
SHP-100263,SKU-00316,SUP-169,LOC-013,416,DELIVERED,2026-06-20,2026-06-22,City-Link,TRK4068427264,1137.72
SHP-100264,SKU-00068,SUP-027,LOC-017,406,IN_TRANSIT,2026-05-31,,TNT Malaysia,TRK9397601728,4552.22
SHP-100265,SKU-00241,SUP-078,LOC-006,364,DELIVERED,2026-07-13,2026-07-15,City-Link,TRK8485721534,1038.03
SHP-100266,SKU-00113,SUP-185,LOC-010,73,CANCELLED,2026-05-15,,Pos Laju,TRK6609932785,520.67
SHP-100267,SKU-00134,SUP-147,LOC-010,433,DELIVERED,2026-07-01,2026-06-30,Pos Laju,TRK3156970291,3833.73
SHP-100268,SKU-00261,SUP-109,LOC-007,302,IN_TRANSIT,2026-07-01,,Pos Laju,TRK3860910202,2707.80
SHP-100269,SKU-00359,SUP-106,LOC-016,300,IN_TRANSIT,2026-05-21,,Pos Laju,TRK5451159796,2321.20
SHP-100270,SKU-00055,SUP-196,LOC-007,30,IN_TRANSIT,2026-08-07,,J&T Express,TRK2537271050,4844.30
SHP-100271,SKU-00038,SUP-016,LOC-011,467,DELIVERED,2026-07-10,2026-07-11,City-Link,TRK1482154335,4558.24
SHP-100272,SKU-00274,SUP-033,LOC-002,500,DELIVERED,2026-05-20,2026-05-20,TNT Malaysia,TRK4513335170,3343.08
SHP-100273,SKU-00266,SUP-150,LOC-011,56,IN_TRANSIT,2026-07-20,,GDEX,TRK5710669202,1717.66
SHP-100274,SKU-00380,SUP-148,LOC-012,472,DELIVERED,2026-06-24,2026-06-24,City-Link,TRK9891048671,3487.80
SHP-100275,SKU-00412,SUP-101,LOC-014,419,IN_TRANSIT,2026-07-11,,Pos Laju,TRK1370485937,3247.16
SHP-100276,SKU-00181,SUP-053,LOC-001,132,PENDING,2026-08-06,,GDEX,TRK8275113316,1045.41
SHP-100277,SKU-00137,SUP-019,LOC-013,245,DELIVERED,2026-07-09,2026-07-08,DHL MY,TRK9893144209,2121.18
SHP-100278,SKU-00101,SUP-140,LOC-010,447,PENDING,2026-07-25,,City-Link,TRK6058342973,621.75
SHP-100279,SKU-00146,SUP-123,LOC-008,111,PENDING,2026-07-22,,DHL MY,TRK9096170567,1782.97
SHP-100280,SKU-00140,SUP-093,LOC-007,208,IN_TRANSIT,2026-05-28,,J&T Express,TRK1960591448,1034.22
SHP-100281,SKU-00379,SUP-031,LOC-005,464,IN_TRANSIT,2026-08-03,,GDEX,TRK2332767300,1312.98
SHP-100282,SKU-00234,SUP-098,LOC-013,496,DELIVERED,2026-07-25,2026-07-24,GDEX,TRK8754357125,4865.87
SHP-100283,SKU-00142,SUP-059,LOC-011,6,DELIVERED,2026-06-29,2026-07-01,Pos Laju,TRK6546701239,3652.79
SHP-100284,SKU-00496,SUP-003,LOC-005,310,IN_TRANSIT,2026-05-27,,DHL MY,TRK6503496768,4673.32
SHP-100285,SKU-00103,SUP-159,LOC-008,250,IN_TRANSIT,2026-07-25,,City-Link,TRK3215000271,4611.04
SHP-100286,SKU-00492,SUP-095,LOC-007,492,IN_TRANSIT,2026-05-08,,J&T Express,TRK2182482501,4361.59
SHP-100287,SKU-00413,SUP-129,LOC-004,344,PENDING,2026-08-08,,City-Link,TRK6955066394,2699.70
SHP-100288,SKU-00295,SUP-067,LOC-011,290,DELIVERED,2026-07-10,2026-07-12,TNT Malaysia,TRK8770789441,486.69
SHP-100289,SKU-00128,SUP-197,LOC-011,7,DELIVERED,2026-05-15,2026-05-16,J&T Express,TRK4487547737,257.46
SHP-100290,SKU-00402,SUP-016,LOC-020,494,DELIVERED,2026-07-25,2026-07-26,TNT Malaysia,TRK6642551398,4892.50
SHP-100291,SKU-00039,SUP-110,LOC-013,392,DELIVERED,2026-07-09,2026-07-09,DHL MY,TRK8474958527,3755.65
SHP-100292,SKU-00449,SUP-102,LOC-017,239,IN_TRANSIT,2026-06-02,,City-Link,TRK6616713280,164.38
SHP-100293,SKU-00256,SUP-047,LOC-003,188,PENDING,2026-07-18,,DHL MY,TRK4188941650,4483.01
SHP-100294,SKU-00363,SUP-067,LOC-019,267,IN_TRANSIT,2026-06-08,,TNT Malaysia,TRK4316711676,4558.50
SHP-100295,SKU-00499,SUP-031,LOC-017,12,DELIVERED,2026-06-14,2026-06-16,City-Link,TRK1230897809,2798.55
SHP-100296,SKU-00395,SUP-079,LOC-010,282,DELIVERED,2026-08-05,2026-08-06,Pos Laju,TRK1883199179,1719.23
SHP-100297,SKU-00410,SUP-159,LOC-006,480,DELIVERED,2026-07-17,2026-07-18,GDEX,TRK5485720729,2754.19
SHP-100298,SKU-00092,SUP-194,LOC-007,346,DELIVERED,2026-05-30,2026-05-30,DHL MY,TRK2672364148,1990.51
SHP-100299,SKU-00188,SUP-051,LOC-014,311,DELIVERED,2026-07-17,2026-07-16,GDEX,TRK7808690753,2377.77
SHP-100300,SKU-00027,SUP-176,LOC-017,416,DELIVERED,2026-07-02,2026-07-03,City-Link,TRK4460323730,4306.74
SHP-100301,SKU-00210,SUP-167,LOC-004,189,DELIVERED,2026-05-30,2026-06-01,DHL MY,TRK6080832353,3007.31
SHP-100302,SKU-00095,SUP-133,LOC-010,315,PENDING,2026-05-15,,TNT Malaysia,TRK7065553223,1644.65
SHP-100303,SKU-00355,SUP-034,LOC-017,314,DELIVERED,2026-07-26,2026-07-27,Pos Laju,TRK2130838251,4151.34
SHP-100304,SKU-00363,SUP-077,LOC-013,87,IN_TRANSIT,2026-06-12,,DHL MY,TRK1414316264,2734.78
SHP-100305,SKU-00344,SUP-012,LOC-010,233,DELIVERED,2026-07-30,2026-07-31,TNT Malaysia,TRK9598224412,925.38
SHP-100306,SKU-00131,SUP-176,LOC-003,337,DELIVERED,2026-06-15,2026-06-17,GDEX,TRK4149605122,4766.24
SHP-100307,SKU-00461,SUP-008,LOC-017,483,IN_TRANSIT,2026-06-30,,Pos Laju,TRK5193435351,4635.03
SHP-100308,SKU-00158,SUP-145,LOC-020,330,IN_TRANSIT,2026-07-13,,TNT Malaysia,TRK9552786995,4518.06
SHP-100309,SKU-00032,SUP-114,LOC-010,205,DELAYED,2026-07-27,,City-Link,TRK3163405369,3928.61
SHP-100310,SKU-00435,SUP-078,LOC-001,395,DELIVERED,2026-07-15,2026-07-17,Pos Laju,TRK5995406577,161.98
SHP-100311,SKU-00378,SUP-048,LOC-017,480,PENDING,2026-07-15,,GDEX,TRK9521057573,2596.19
SHP-100312,SKU-00319,SUP-198,LOC-008,322,DELAYED,2026-07-23,,TNT Malaysia,TRK2421846373,3131.11
SHP-100313,SKU-00065,SUP-163,LOC-014,81,IN_TRANSIT,2026-07-04,,City-Link,TRK5429387190,1842.78
SHP-100314,SKU-00319,SUP-045,LOC-015,37,IN_TRANSIT,2026-06-25,,DHL MY,TRK9449726514,3888.69
SHP-100315,SKU-00479,SUP-044,LOC-006,407,DELIVERED,2026-05-22,2026-05-24,Pos Laju,TRK6076833965,3171.95
SHP-100316,SKU-00447,SUP-073,LOC-018,436,IN_TRANSIT,2026-06-27,,City-Link,TRK1584341580,4215.47
SHP-100317,SKU-00168,SUP-187,LOC-010,435,CANCELLED,2026-06-07,,DHL MY,TRK1475176892,3022.00
SHP-100318,SKU-00148,SUP-103,LOC-019,351,DELIVERED,2026-07-11,2026-07-12,TNT Malaysia,TRK6307301227,191.57
SHP-100319,SKU-00416,SUP-192,LOC-014,6,IN_TRANSIT,2026-07-06,,TNT Malaysia,TRK5613980235,473.28
SHP-100320,SKU-00085,SUP-092,LOC-012,101,DELIVERED,2026-06-13,2026-06-15,GDEX,TRK4566526494,1995.27
SHP-100321,SKU-00461,SUP-019,LOC-005,143,DELIVERED,2026-05-11,2026-05-13,DHL MY,TRK8469134273,1065.44
SHP-100322,SKU-00337,SUP-014,LOC-016,216,IN_TRANSIT,2026-08-02,,J&T Express,TRK4030996869,681.00
SHP-100323,SKU-00367,SUP-117,LOC-017,483,DELIVERED,2026-05-13,2026-05-14,DHL MY,TRK5135809913,1701.70
SHP-100324,SKU-00160,SUP-137,LOC-003,98,DELIVERED,2026-06-15,2026-06-16,GDEX,TRK8038195521,1981.82
SHP-100325,SKU-00009,SUP-041,LOC-015,130,DELIVERED,2026-06-09,2026-06-08,City-Link,TRK1386009998,3824.65
SHP-100326,SKU-00147,SUP-143,LOC-018,19,IN_TRANSIT,2026-06-02,,GDEX,TRK2602101609,2410.10
SHP-100327,SKU-00024,SUP-069,LOC-019,137,DELIVERED,2026-05-14,2026-05-16,City-Link,TRK9677111047,2409.87
SHP-100328,SKU-00074,SUP-170,LOC-009,499,CANCELLED,2026-08-07,,TNT Malaysia,TRK5271594640,3218.67
SHP-100329,SKU-00362,SUP-059,LOC-011,171,DELIVERED,2026-06-10,2026-06-09,City-Link,TRK7983396596,952.79
SHP-100330,SKU-00285,SUP-162,LOC-009,291,PENDING,2026-07-22,,TNT Malaysia,TRK4123450065,316.47
SHP-100331,SKU-00013,SUP-017,LOC-018,338,PENDING,2026-08-06,,GDEX,TRK7848381574,993.33
SHP-100332,SKU-00111,SUP-164,LOC-014,185,DELIVERED,2026-05-22,2026-05-21,GDEX,TRK4722223970,1351.33
SHP-100333,SKU-00437,SUP-141,LOC-002,406,DELIVERED,2026-08-08,2026-08-10,Pos Laju,TRK4689759759,2466.78
SHP-100334,SKU-00182,SUP-099,LOC-013,201,DELIVERED,2026-08-10,2026-08-09,Pos Laju,TRK2838212078,4651.35
SHP-100335,SKU-00201,SUP-183,LOC-002,50,DELIVERED,2026-08-03,2026-08-02,DHL MY,TRK1984029481,2780.77
SHP-100336,SKU-00276,SUP-179,LOC-001,25,DELIVERED,2026-05-13,2026-05-14,J&T Express,TRK3664165198,1403.41
SHP-100337,SKU-00356,SUP-194,LOC-019,237,DELIVERED,2026-06-24,2026-06-23,GDEX,TRK4172592335,4327.82
SHP-100338,SKU-00125,SUP-090,LOC-004,153,DELAYED,2026-07-28,,TNT Malaysia,TRK4046723812,380.27
SHP-100339,SKU-00146,SUP-076,LOC-003,379,DELIVERED,2026-07-21,2026-07-23,DHL MY,TRK3432345404,4371.77
SHP-100340,SKU-00207,SUP-139,LOC-012,246,DELIVERED,2026-07-01,2026-07-01,GDEX,TRK3305505185,4255.23
SHP-100341,SKU-00292,SUP-105,LOC-020,18,DELIVERED,2026-05-29,2026-05-31,TNT Malaysia,TRK9271724369,4847.89
SHP-100342,SKU-00220,SUP-084,LOC-009,229,DELIVERED,2026-06-07,2026-06-08,Pos Laju,TRK4659613908,4396.89
SHP-100343,SKU-00306,SUP-126,LOC-012,294,DELIVERED,2026-05-24,2026-05-25,Pos Laju,TRK3715018274,2992.17
SHP-100344,SKU-00078,SUP-166,LOC-009,7,DELIVERED,2026-05-20,2026-05-20,J&T Express,TRK7670066988,1677.96
SHP-100345,SKU-00066,SUP-068,LOC-017,36,IN_TRANSIT,2026-05-21,,TNT Malaysia,TRK4460254739,4054.92
SHP-100346,SKU-00416,SUP-123,LOC-002,340,DELIVERED,2026-06-03,2026-06-04,J&T Express,TRK8834784950,4607.29
SHP-100347,SKU-00260,SUP-143,LOC-005,232,DELIVERED,2026-07-24,2026-07-24,J&T Express,TRK5293758258,206.30
SHP-100348,SKU-00096,SUP-183,LOC-018,247,DELIVERED,2026-07-31,2026-07-31,DHL MY,TRK1236329792,598.52
SHP-100349,SKU-00357,SUP-001,LOC-015,362,DELIVERED,2026-05-15,2026-05-16,City-Link,TRK6391328750,4293.21
SHP-100350,SKU-00387,SUP-090,LOC-005,293,DELIVERED,2026-07-16,2026-07-15,TNT Malaysia,TRK8668816436,425.51
SHP-100351,SKU-00297,SUP-002,LOC-003,210,DELIVERED,2026-06-27,2026-06-27,City-Link,TRK5019482947,400.74
SHP-100352,SKU-00339,SUP-023,LOC-012,353,IN_TRANSIT,2026-06-09,,Pos Laju,TRK4650752661,84.05
SHP-100353,SKU-00318,SUP-192,LOC-018,157,DELIVERED,2026-06-12,2026-06-14,TNT Malaysia,TRK4381135574,1576.09
SHP-100354,SKU-00338,SUP-043,LOC-015,171,IN_TRANSIT,2026-06-03,,J&T Express,TRK3941428849,437.01
SHP-100355,SKU-00068,SUP-145,LOC-009,290,IN_TRANSIT,2026-07-04,,Pos Laju,TRK4101968393,3619.45
SHP-100356,SKU-00135,SUP-037,LOC-007,126,DELIVERED,2026-08-01,2026-07-31,J&T Express,TRK9407093906,2283.97
SHP-100357,SKU-00225,SUP-003,LOC-004,405,DELIVERED,2026-07-03,2026-07-03,J&T Express,TRK1941822192,1684.48
SHP-100358,SKU-00100,SUP-030,LOC-011,325,DELIVERED,2026-06-28,2026-06-27,City-Link,TRK7762866121,244.66
SHP-100359,SKU-00164,SUP-068,LOC-016,121,DELAYED,2026-07-28,,DHL MY,TRK1349881051,2647.69
SHP-100360,SKU-00248,SUP-025,LOC-005,442,DELIVERED,2026-08-02,2026-08-04,TNT Malaysia,TRK5432921167,3347.28
SHP-100361,SKU-00178,SUP-094,LOC-019,399,DELIVERED,2026-06-04,2026-06-06,Pos Laju,TRK2081266682,1874.30
SHP-100362,SKU-00469,SUP-120,LOC-015,72,DELIVERED,2026-06-17,2026-06-17,City-Link,TRK9109366240,2958.47
SHP-100363,SKU-00186,SUP-125,LOC-001,114,DELIVERED,2026-07-18,2026-07-20,J&T Express,TRK4604085366,1086.00
SHP-100364,SKU-00234,SUP-117,LOC-012,211,PENDING,2026-07-14,,TNT Malaysia,TRK2872032592,3034.86
SHP-100365,SKU-00289,SUP-134,LOC-013,122,DELIVERED,2026-05-07,2026-05-09,City-Link,TRK9842184922,4049.69
SHP-100366,SKU-00394,SUP-139,LOC-013,153,IN_TRANSIT,2026-05-10,,J&T Express,TRK4538579627,3170.90
SHP-100367,SKU-00399,SUP-130,LOC-013,79,DELIVERED,2026-06-28,2026-06-28,Pos Laju,TRK3677879711,3372.66
SHP-100368,SKU-00137,SUP-049,LOC-008,53,DELIVERED,2026-07-01,2026-07-01,J&T Express,TRK7893408498,4978.28
SHP-100369,SKU-00484,SUP-200,LOC-018,388,IN_TRANSIT,2026-07-05,,Pos Laju,TRK6511362810,2102.73
SHP-100370,SKU-00126,SUP-199,LOC-001,465,IN_TRANSIT,2026-05-14,,Pos Laju,TRK1926547127,2152.72
SHP-100371,SKU-00176,SUP-197,LOC-013,32,DELIVERED,2026-07-27,2026-07-26,Pos Laju,TRK1948131563,2231.13
SHP-100372,SKU-00131,SUP-113,LOC-009,72,IN_TRANSIT,2026-07-17,,TNT Malaysia,TRK4907322006,2157.15
SHP-100373,SKU-00223,SUP-006,LOC-013,261,IN_TRANSIT,2026-05-19,,Pos Laju,TRK6694978960,2987.78
SHP-100374,SKU-00053,SUP-186,LOC-005,31,DELIVERED,2026-05-20,2026-05-22,DHL MY,TRK3156365961,2222.74
SHP-100375,SKU-00153,SUP-039,LOC-009,14,DELAYED,2026-07-27,,DHL MY,TRK2983987232,800.04
SHP-100376,SKU-00341,SUP-109,LOC-020,147,DELIVERED,2026-06-19,2026-06-19,DHL MY,TRK8673642364,4870.26
SHP-100377,SKU-00232,SUP-183,LOC-011,408,PENDING,2026-05-31,,DHL MY,TRK9879447023,1491.49
SHP-100378,SKU-00245,SUP-018,LOC-012,496,DELIVERED,2026-06-11,2026-06-11,Pos Laju,TRK5909071222,372.55
SHP-100379,SKU-00148,SUP-037,LOC-011,245,DELIVERED,2026-06-02,2026-06-04,Pos Laju,TRK3038251028,4416.03
SHP-100380,SKU-00055,SUP-066,LOC-014,45,DELIVERED,2026-06-26,2026-06-28,GDEX,TRK1939590403,3346.24
SHP-100381,SKU-00198,SUP-180,LOC-003,288,DELIVERED,2026-06-13,2026-06-14,Pos Laju,TRK1979761581,4223.37
SHP-100382,SKU-00017,SUP-099,LOC-008,295,DELIVERED,2026-06-25,2026-06-27,Pos Laju,TRK8164878074,1266.47
SHP-100383,SKU-00495,SUP-174,LOC-020,408,IN_TRANSIT,2026-06-27,,Pos Laju,TRK2631608491,4595.01
SHP-100384,SKU-00028,SUP-110,LOC-009,22,IN_TRANSIT,2026-07-30,,J&T Express,TRK4019473148,2884.80
SHP-100385,SKU-00459,SUP-018,LOC-017,371,DELIVERED,2026-07-29,2026-07-29,GDEX,TRK7622682923,1654.94
SHP-100386,SKU-00081,SUP-199,LOC-013,348,PENDING,2026-06-17,,Pos Laju,TRK3376938852,2829.09
SHP-100387,SKU-00249,SUP-015,LOC-012,202,DELAYED,2026-07-27,,TNT Malaysia,TRK1321279575,1729.83
SHP-100388,SKU-00357,SUP-195,LOC-006,71,DELIVERED,2026-06-14,2026-06-13,City-Link,TRK5567164171,4081.81
SHP-100389,SKU-00311,SUP-040,LOC-003,325,PENDING,2026-05-22,,DHL MY,TRK4457286733,2754.26
SHP-100390,SKU-00195,SUP-012,LOC-001,337,DELIVERED,2026-08-09,2026-08-09,GDEX,TRK7826352269,3030.28
SHP-100391,SKU-00483,SUP-119,LOC-012,228,IN_TRANSIT,2026-06-08,,TNT Malaysia,TRK9232223948,3235.04
SHP-100392,SKU-00178,SUP-152,LOC-018,250,DELIVERED,2026-06-17,2026-06-16,GDEX,TRK9548859744,3734.10
SHP-100393,SKU-00082,SUP-099,LOC-016,45,IN_TRANSIT,2026-07-05,,GDEX,TRK5208746250,4707.19
SHP-100394,SKU-00061,SUP-066,LOC-017,426,DELIVERED,2026-06-18,2026-06-18,City-Link,TRK6685384768,4794.66
SHP-100395,SKU-00324,SUP-033,LOC-009,137,IN_TRANSIT,2026-06-20,,Pos Laju,TRK4834161828,3774.27
SHP-100396,SKU-00389,SUP-038,LOC-007,401,IN_TRANSIT,2026-06-30,,J&T Express,TRK4679772143,1214.21
SHP-100397,SKU-00374,SUP-168,LOC-007,55,IN_TRANSIT,2026-06-24,,TNT Malaysia,TRK4869736370,584.06
SHP-100398,SKU-00015,SUP-127,LOC-008,449,PENDING,2026-07-17,,J&T Express,TRK9822374704,943.03
SHP-100399,SKU-00022,SUP-190,LOC-007,44,DELIVERED,2026-05-15,2026-05-15,Pos Laju,TRK1328982351,2606.97
SHP-100400,SKU-00246,SUP-141,LOC-019,251,IN_TRANSIT,2026-08-03,,DHL MY,TRK3448042244,4431.13
SHP-100401,SKU-00193,SUP-154,LOC-002,327,DELIVERED,2026-07-27,2026-07-26,TNT Malaysia,TRK8781453561,4118.57
SHP-100402,SKU-00173,SUP-005,LOC-006,341,DELIVERED,2026-05-30,2026-06-01,TNT Malaysia,TRK3730889912,2750.72
SHP-100403,SKU-00194,SUP-053,LOC-008,96,DELIVERED,2026-05-23,2026-05-25,DHL MY,TRK9343456944,2552.17
SHP-100404,SKU-00267,SUP-093,LOC-001,236,CANCELLED,2026-06-07,,J&T Express,TRK5450448343,2068.88
SHP-100405,SKU-00157,SUP-014,LOC-019,138,IN_TRANSIT,2026-07-02,,City-Link,TRK6933859061,2595.66
SHP-100406,SKU-00232,SUP-048,LOC-019,300,DELIVERED,2026-06-02,2026-06-02,Pos Laju,TRK8763231075,4540.78
SHP-100407,SKU-00103,SUP-040,LOC-005,303,DELAYED,2026-07-22,,DHL MY,TRK1158803545,1540.81
SHP-100408,SKU-00227,SUP-148,LOC-018,336,DELIVERED,2026-07-12,2026-07-12,TNT Malaysia,TRK5757812131,4483.02
SHP-100409,SKU-00268,SUP-196,LOC-012,144,DELIVERED,2026-06-19,2026-06-18,Pos Laju,TRK4351047635,4182.75
SHP-100410,SKU-00054,SUP-088,LOC-009,237,DELAYED,2026-07-24,,DHL MY,TRK4619800140,3276.99
SHP-100411,SKU-00412,SUP-049,LOC-014,232,IN_TRANSIT,2026-06-28,,Pos Laju,TRK1302206974,4611.15
SHP-100412,SKU-00490,SUP-097,LOC-019,161,DELIVERED,2026-08-01,2026-08-02,TNT Malaysia,TRK7115678476,1897.14
SHP-100413,SKU-00243,SUP-150,LOC-009,415,PENDING,2026-05-14,,TNT Malaysia,TRK6799836634,658.31
SHP-100414,SKU-00053,SUP-099,LOC-002,485,PENDING,2026-06-30,,GDEX,TRK8045732382,4476.92
SHP-100415,SKU-00027,SUP-003,LOC-014,176,IN_TRANSIT,2026-06-26,,City-Link,TRK1745707280,4446.93
SHP-100416,SKU-00008,SUP-006,LOC-012,227,DELIVERED,2026-06-28,2026-06-28,Pos Laju,TRK9522145859,2692.41
SHP-100417,SKU-00072,SUP-185,LOC-013,150,DELIVERED,2026-05-26,2026-05-28,City-Link,TRK6653122657,2043.15
SHP-100418,SKU-00065,SUP-167,LOC-014,362,IN_TRANSIT,2026-06-16,,TNT Malaysia,TRK9640982046,229.70
SHP-100419,SKU-00270,SUP-169,LOC-019,118,DELIVERED,2026-07-13,2026-07-12,J&T Express,TRK5445439737,2368.56
SHP-100420,SKU-00044,SUP-065,LOC-015,295,IN_TRANSIT,2026-06-24,,TNT Malaysia,TRK8224403543,315.74
SHP-100421,SKU-00310,SUP-008,LOC-011,110,PENDING,2026-05-10,,GDEX,TRK8588168284,3639.54
SHP-100422,SKU-00397,SUP-180,LOC-016,119,IN_TRANSIT,2026-06-19,,Pos Laju,TRK7470672492,1210.23
SHP-100423,SKU-00119,SUP-196,LOC-001,29,PENDING,2026-07-27,,Pos Laju,TRK4737341619,1936.51
SHP-100424,SKU-00387,SUP-022,LOC-007,271,PENDING,2026-05-16,,TNT Malaysia,TRK6739927166,2395.04
SHP-100425,SKU-00427,SUP-073,LOC-018,73,DELIVERED,2026-08-02,2026-08-03,Pos Laju,TRK1376688761,2616.45
SHP-100426,SKU-00275,SUP-045,LOC-017,28,DELIVERED,2026-06-14,2026-06-15,Pos Laju,TRK3343851617,1449.90
SHP-100427,SKU-00168,SUP-186,LOC-015,425,IN_TRANSIT,2026-05-24,,DHL MY,TRK5837604445,443.90
SHP-100428,SKU-00460,SUP-199,LOC-004,143,IN_TRANSIT,2026-07-27,,DHL MY,TRK4282198390,2361.09
SHP-100429,SKU-00030,SUP-070,LOC-008,226,IN_TRANSIT,2026-05-21,,GDEX,TRK6888942567,3682.16
SHP-100430,SKU-00492,SUP-103,LOC-017,246,DELIVERED,2026-07-12,2026-07-13,GDEX,TRK8893337632,1463.50
SHP-100431,SKU-00364,SUP-080,LOC-004,140,DELIVERED,2026-06-07,2026-06-09,TNT Malaysia,TRK8490735795,2997.55
SHP-100432,SKU-00156,SUP-177,LOC-004,231,DELIVERED,2026-05-25,2026-05-24,Pos Laju,TRK1549962656,991.28
SHP-100433,SKU-00209,SUP-027,LOC-017,143,DELIVERED,2026-07-24,2026-07-25,GDEX,TRK4568048100,2222.73
SHP-100434,SKU-00025,SUP-116,LOC-019,352,DELIVERED,2026-05-04,2026-05-05,Pos Laju,TRK8304658076,4590.71
SHP-100435,SKU-00070,SUP-106,LOC-018,104,PENDING,2026-06-16,,GDEX,TRK6340993836,2839.23
SHP-100436,SKU-00305,SUP-103,LOC-002,236,IN_TRANSIT,2026-06-05,,City-Link,TRK8548405724,4715.28
SHP-100437,SKU-00229,SUP-074,LOC-017,81,PENDING,2026-08-04,,Pos Laju,TRK4458911158,4883.81
